Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs	Entity1_id_orig
P41181	AQP2	Gene	PA452631	thiazolidinediones	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21934636	PA24920
P21266	GSTM3	Gene	PA449212	daunorubicin	Chemical	VariantAnnotation	associated		PD	26230641	PA29024
P21266	GSTM3	Gene	PA449412	doxorubicin	Chemical	VariantAnnotation	associated		PD	26230641	PA29024
P21266	GSTM3	Gene	PA450688	olanzapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		23559402	PA29024
Q99075	HBEGF	Gene	PA10040	cetuximab	Chemical	Pathway	associated				PA27513
Q99075	HBEGF	Gene	PA162373091	panitumumab	Chemical	Pathway	associated				PA27513
Q8IZS8	CACNA2D3	Gene	PA448871	celecoxib	Chemical	Pathway	associated			22336956	PA26013
Q8IZS8	CACNA2D3	Gene	PA452233	antipsychotics	Chemical	VariantAnnotation	associated		PD	30032160	PA26013
Q13003	GRIK3	Gene	PA452233	antipsychotics	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27272046	PA28975
Q12846	STX4	Gene	PA450921	phenprocoumon	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21063236	PA36236
Q12846	STX4	Gene	PA451906	warfarin	Chemical	ClinicalAnnotation	associated		PD		PA36236
Q12846	STX4	Gene	PA452632	acenocoumarol	Chemical	VariantAnnotation	associated		PD	19578179	PA36236
P50458	LHX2	Gene	PA10832	corticosteroids	Chemical	VariantAnnotation	associated		PD	30697902	PA30365
P43003	SLC1A3	Gene	PA452233	antipsychotics	Chemical	VariantAnnotation	associated		PD	25209194	PA35828
P11511	CYP19A1	Gene	PA128406956	fluorouracil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30967597	PA27091
P11511	CYP19A1	Gene	PA133950441	hmg coa reductase inhibitors	Chemical	ClinicalAnnotation	associated			26463708	PA27091
P11511	CYP19A1	Gene	PA164712732	Enzyme inhibitors	Chemical	Pathway,VariantAnnotation	associated			19512956	PA27091
P11511	CYP19A1	Gene	PA166122986	radiotherapy	Chemical	ClinicalAnnotation	associated		PD	30967597	PA27091
P11511	CYP19A1	Gene	PA166129559	hdl cholesterol	Chemical	ClinicalAnnotation,VariantAnnotation	associated			26463708	PA27091
P11511	CYP19A1	Gene	PA448771	capecitabine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA27091
P11511	CYP19A1	Gene	PA449165	cyclophosphamide	Chemical	ClinicalAnnotation	associated		PD	30967597	PA27091
P11511	CYP19A1	Gene	PA449383	docetaxel	Chemical	ClinicalAnnotation	associated		PD	30967597	PA27091
P11511	CYP19A1	Gene	PA449412	doxorubicin	Chemical	ClinicalAnnotation	associated		PD	30967597	PA27091
P11511	CYP19A1	Gene	PA449476	epirubicin	Chemical	ClinicalAnnotation	associated		PD	30967597	PA27091
P11511	CYP19A1	Gene	PA449563	exemestane	Chemical	ClinicalAnnotation,Pathway,VariantAnnotation	associated		PD	20048079;24590773;26536870;30967597	PA27091
P11511	CYP19A1	Gene	PA450196	letrozole	Chemical	ClinicalAnnotation,Pathway,VariantAnnotation	associated		PD	18245543;20048079;26463708;26536870	PA27091
P11511	CYP19A1	Gene	PA450761	paclitaxel	Chemical	ClinicalAnnotation	associated		PD	30967597	PA27091
P11511	CYP19A1	Gene	PA451581	tamoxifen	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30967597	PA27091
P11511	CYP19A1	Gene	PA451776	triglycerides	Chemical	ClinicalAnnotation,VariantAnnotation	associated			26463708	PA27091
Q8N159	NAGS	Gene	PA165958402	carglumic acid	Chemical	LabelAnnotation	associated				PA134968729
Q8N159	NAGS	Gene	PA166176020	sodium benzoate / sodium phenylacetate	Chemical	LabelAnnotation	associated				PA134968729
Q9NR82	KCNQ5	Gene	PA448871	celecoxib	Chemical	Pathway	associated			22336956	PA30077
Q9NR82	KCNQ5	Gene	PA450085	irinotecan	Chemical	ClinicalAnnotation,Literature,MultilinkAnnotation,VariantAnnotation	associated		PD	25127363	PA30077
P51608	MECP2	Gene	PA128406956	fluorouracil	Chemical	VariantAnnotation	associated		PD	21635146	PA30729
P51608	MECP2	Gene	PA449014	cisplatin	Chemical	VariantAnnotation	associated		PD	21635146	PA30729
P51608	MECP2	Gene	PA450526	mitoxantrone	Chemical	VariantAnnotation	associated		PD	21635146	PA30729
O14511	NRG2	Gene	PA10040	cetuximab	Chemical	Pathway	associated				PA31777
O14511	NRG2	Gene	PA162373091	panitumumab	Chemical	Pathway	associated				PA31777
Q9Y2D1	ATF5	Gene	PA448492	asparaginase	Chemical	VariantAnnotation	associated		PD	30479191	PA25090
Q9Y2D1	ATF5	Gene	PA449165	cyclophosphamide	Chemical	VariantAnnotation	associated		PD	30479191	PA25090
Q9Y2D1	ATF5	Gene	PA449177	cytarabine	Chemical	VariantAnnotation	associated		PD	30479191	PA25090
Q9Y2D1	ATF5	Gene	PA449212	daunorubicin	Chemical	VariantAnnotation	associated		PD	30479191	PA25090
Q9Y2D1	ATF5	Gene	PA449905	hydrocortisone	Chemical	VariantAnnotation	associated		PD	30479191	PA25090
Q9Y2D1	ATF5	Gene	PA450428	methotrexate	Chemical	VariantAnnotation	associated		PD	30479191	PA25090
Q9Y2D1	ATF5	Gene	PA451100	prednisone	Chemical	VariantAnnotation	associated		PD	30479191	PA25090
Q9Y2D1	ATF5	Gene	PA451879	vincristine	Chemical	VariantAnnotation	associated		PD	30479191	PA25090
P47712	PLA2G4A	Gene	PA164713217	Pyrazolones	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26398624	PA271
P47712	PLA2G4A	Gene	PA448015	acetaminophen	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26398624	PA271
P47712	PLA2G4A	Gene	PA448497	aspirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26398624	PA271
P47712	PLA2G4A	Gene	PA448499	atenolol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA271
P47712	PLA2G4A	Gene	PA449293	diclofenac	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26398624	PA271
P47712	PLA2G4A	Gene	PA451140	propionic acid derivatives	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26398624	PA271
O15318	POLR3G	Gene	PA450616	nevirapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21810746	PA134986024
P16070	CD44	Gene	PA448015	acetaminophen	Chemical	VariantAnnotation	associated		PD		PA26221
Q9NPF7	IL23A	Gene	PA166048654	ustekinumab	Chemical	LabelAnnotation	associated				PA29824
O00712	NFIB	Gene	PA450464	methylphenidate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	29382897	PA31591
P05181	CYP2E1	Gene	PA10075	esomeprazole	Chemical	LabelAnnotation	associated				PA129
P05181	CYP2E1	Gene	PA164749431	gemtuzumab ozogamicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22584460	PA129
P05181	CYP2E1	Gene	PA164749650	pyridoxal phosphate	Chemical	VariantAnnotation	associated		PD	16770646	PA129
P05181	CYP2E1	Gene	PA448015	acetaminophen	Chemical	Literature,MultilinkAnnotation,Pathway,VariantAnnotation,VipGene	associated	PK		11866476;18695978;19219744;23462933;26049587;8659683;9548799	PA129
P05181	CYP2E1	Gene	PA449177	cytarabine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22584460	PA129
P05181	CYP2E1	Gene	PA449655	fludarabine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22584460	PA129
P05181	CYP2E1	Gene	PA449961	idarubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22584460	PA129
P05181	CYP2E1	Gene	PA451257	risperidone	Chemical	ClinicalAnnotation	associated		PD		PA129
P05181	CYP2E1	Gene	PA451647	theophylline	Chemical	Pathway,VariantAnnotation	associated	PK		16841220	PA129
P05181	CYP2E1	Gene	PA451954	zidovudine	Chemical	Pathway	associated			22960662	PA129
Q9NR19	ACSS2	Gene	PA448073	ethanol	Chemical	ClinicalAnnotation	associated		PD	28550509	PA24429
Q9NR19	ACSS2	Gene	PA448803	carboplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21636554	PA24429
Q9NR19	ACSS2	Gene	PA449014	cisplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21636554	PA24429
Q9NR19	ACSS2	Gene	PA449383	docetaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21636554	PA24429
Q9NR19	ACSS2	Gene	PA449748	gemcitabine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21636554	PA24429
Q9NR19	ACSS2	Gene	PA450761	paclitaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21636554	PA24429
Q0VGE8	ZNF816	Gene	PA10004	adalimumab	Chemical	VariantAnnotation	associated		PD	29192552	PA165394953
Q0VGE8	ZNF816	Gene	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27670765	PA165394953
Q0VGE8	ZNF816	Gene	PA166048654	ustekinumab	Chemical	VariantAnnotation	associated		PD	27977334	PA165394953
Q0VGE8	ZNF816	Gene	PA449515	etanercept	Chemical	VariantAnnotation	associated		PD	28470127	PA165394953
Q0VGE8	ZNF816	Gene	PA452639	infliximab	Chemical	VariantAnnotation	associated		PD	29192552	PA165394953
Q07108	CD69	Gene	PA165292659	tocilizumab	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27339827	PA26233
P13498	CYBA	Gene	PA449165	cyclophosphamide	Chemical	VariantAnnotation	associated		PD	19448608;25823784	PA27075
P13498	CYBA	Gene	PA449412	doxorubicin	Chemical	ClinicalAnnotation,Pathway,VariantAnnotation	associated		PD	16330681;19448608;21048526;25823784;28485375	PA27075
P13498	CYBA	Gene	PA449961	idarubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	16330681;19448608;25823784;28485375	PA27075
P13498	CYBA	Gene	PA451096	prednisolone	Chemical	VariantAnnotation	associated		PD	25823784	PA27075
P13498	CYBA	Gene	PA451100	prednisone	Chemical	VariantAnnotation	associated		PD	19448608	PA27075
P13498	CYBA	Gene	PA451261	rituximab	Chemical	VariantAnnotation	associated		PD	19448608	PA27075
P13498	CYBA	Gene	PA451363	simvastatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	15936011	PA27075
P13498	CYBA	Gene	PA451879	vincristine	Chemical	VariantAnnotation	associated		PD	19448608;25823784	PA27075
P60880	SNAP25	Gene	PA162565877	amisulpride	Chemical	VariantAnnotation	associated		PD	28947383	PA35980
P49356	FNTB	Gene	PA166129466	lonafarnib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26033044	PA28202
P49356	FNTB	Gene	PA448803	carboplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26033044	PA28202
P49356	FNTB	Gene	PA450761	paclitaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26033044	PA28202
Q9UEW8	STK39	Gene	PA450268	losartan	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21993215	PA38243
P50406	HTR6	Gene	PA451257	risperidone	Chemical	VariantAnnotation	associated		PD	19997080	PA29560
O00453	LST1	Gene	PA448004	abacavir	Chemical	ClinicalAnnotation	associated		PD		PA37856
O00300	TNFRSF11B	Gene	PA10235	zoledronate	Chemical	VariantAnnotation	associated		PD	21396799	PA36602
O00300	TNFRSF11B	Gene	PA450767	pamidronate	Chemical	VariantAnnotation	associated		PD	21396799	PA36602
P17861	XBP1	Gene	PA451846	valproic acid	Chemical	VariantAnnotation	associated		PD	19564049	PA37400
Q8WYN3	CSRNP3	Gene	PA164712563	Bisphosphonates	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA164718184
Q05932	FPGS	Gene	PA450428	methotrexate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19902562;26652611;27992285	PA167
P08069	IGF1R	Gene	PA451581	tamoxifen	Chemical	VariantAnnotation	associated		PD	23459444	PA29698
Q96DC7	TMCO6	Gene	PA449686	fluticasone propionate	Chemical	VariantAnnotation	associated		PD	22015088	PA162405810
P23771	GATA3	Gene	PA164760860	pegaspargase	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA448492	asparaginase	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA449165	cyclophosphamide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA449177	cytarabine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA449212	daunorubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA449247	dexamethasone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA449412	doxorubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA450198	leucovorin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA450379	mercaptopurine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA450428	methotrexate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA451100	prednisone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA451663	thioguanine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P23771	GATA3	Gene	PA451879	vincristine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24141364	PA28586
P00966	ASS1	Gene	PA166114316	sodium phenylbutyrate	Chemical	LabelAnnotation	associated				PA162376926
P00966	ASS1	Gene	PA166176020	sodium benzoate / sodium phenylacetate	Chemical	LabelAnnotation	associated				PA162376926
P00966	ASS1	Gene	PA449942	hydroxyurea	Chemical	VariantAnnotation	associated		PD	26895070	PA162376926
Q8WY64	MYLIP	Gene	PA448500	atorvastatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25171759	PA134942677
Q07866	KLC1	Gene	PA128406956	fluorouracil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17549067	PA162393424
Q07866	KLC1	Gene	PA450085	irinotecan	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17549067	PA162393424
Q07866	KLC1	Gene	PA450198	leucovorin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17549067	PA162393424
Q06520	SULT2A1	Gene	PA448015	acetaminophen	Chemical	Pathway	associated			26049587	PA346
P11473	VDR	Gene	PA10239	clodronate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	10692979;12162507;12608943;15739035;18443790;19020788	PA37301
P11473	VDR	Gene	PA134687887	selective beta-2-adrenoreceptor agonists	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	15282200	PA37301
P11473	VDR	Gene	PA164712563	Bisphosphonates	Chemical	ClinicalAnnotation	associated		PD	10692979;12162507;12608943;15739035;18443790;19020788	PA37301
P11473	VDR	Gene	PA164712582	calcium	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated		PD	15739035; 15861036; 17274004; 21418277; 9933478;10692979;10707958;12162507;12608943;15739035;15861036;18443790;19020788	PA37301
P11473	VDR	Gene	PA164749390	peginterferon alfa-2a	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25713999;28453395	PA37301
P11473	VDR	Gene	PA164754789	conjugated estrogens	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	9860300	PA37301
P11473	VDR	Gene	PA164760843	deferasirox	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	29099735;30651574	PA37301
P11473	VDR	Gene	PA164784024	peginterferon alfa-2b	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA37301
P11473	VDR	Gene	PA165948902	boceprevir	Chemical	MultilinkAnnotation	associated			25836019	PA37301
P11473	VDR	Gene	PA166128167	daclatasvir	Chemical	VariantAnnotation	associated	PK		29790402	PA37301
P11473	VDR	Gene	PA448082	alendronate	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated		PD	14685227; 16210379; 18470879; 20500803; 21651652; 9933478;10692979;11450701;12162507;12608943;15739035;18443790;19020788	PA37301
P11473	VDR	Gene	PA448714	calcipotriol	Chemical	VipGene	associated			15295697; 15739035; 15861036; 15864137; 17274004; 17763859; 19647104; 20500803; 20716226; 21418277; 21651652; 9933478;10707958	PA37301
P11473	VDR	Gene	PA448717	calcitriol	Chemical	VariantAnnotation,VipGene	associated		PD	10707958; 11450701; 14685227; 15295697; 15739035; 15861036; 15864137; 15883634; 16210379; 17274004; 17763859; 18470879; 18827005; 19647104; 20500803; 20716226; 20727239; 21418277; 21651652; 333287; 9933478;10320522;15861036	PA37301
P11473	VDR	Gene	PA449548	etidronic acid	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	10692979;12162507;12608943;15739035;18443790;19020788	PA37301
P11473	VDR	Gene	PA450344	medroxyprogesterone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	9860300	PA37301
P11473	VDR	Gene	PA450496	midazolam	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK			PA37301
P11473	VDR	Gene	PA451221	raloxifene	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	10692979;12162507;12608943;15739035;18443790;19020788	PA37301
P11473	VDR	Gene	PA451241	ribavirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25713999;27139837	PA37301
P11473	VDR	Gene	PA451250	rifampin	Chemical	VariantAnnotation	associated	PK		28594304	PA37301
P11473	VDR	Gene	PA451899	vitamin d and analogues	Chemical	VipGene	associated			15739035; 15861036; 15864137; 17763859; 19647104; 20500803; 20716226; 21651652;15295697	PA37301
P11473	VDR	Gene	PA451999	interferons	Chemical	VariantAnnotation	associated		PD	27139837	PA37301
P11388	TOP2A	Gene	PA128406956	fluorouracil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA354
P11388	TOP2A	Gene	PA449476	epirubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA354
Q8NGJ1	OR4D6	Gene	PA448803	carboplatin	Chemical	VariantAnnotation	associated		PD	26378035	PA32273
Q8NGJ1	OR4D6	Gene	PA449748	gemcitabine	Chemical	VariantAnnotation	associated		PD	26378035	PA32273
Q9NRF2	SH2B1	Gene	PA10026	aripiprazole	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA162565877	amisulpride	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA163518919	paliperidone	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA166165399	low density lipoprotein	Chemical	VariantAnnotation	associated			28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA449061	clozapine	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA450243	lithium	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA450522	mirtazapine	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA450688	olanzapine	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA451201	quetiapine	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA451257	risperidone	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
Q9NRF2	SH2B1	Gene	PA451846	valproic acid	Chemical	ClinicalAnnotation	associated		PD	28694205	PA145148084
P08684	CYP3A4	Gene	PA10075	esomeprazole	Chemical	LabelAnnotation	associated				PA130
P08684	CYP3A4	Gene	PA10084	fosamprenavir	Chemical	LabelAnnotation	associated				PA130
P08684	CYP3A4	Gene	PA10202	telithromycin	Chemical	LabelAnnotation	associated				PA130
P08684	CYP3A4	Gene	PA10232	vindesine	Chemical	VipGene	associated			9187528	PA130
P08684	CYP3A4	Gene	PA10251	atazanavir	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		22394315	PA130
P08684	CYP3A4	Gene	PA134687924	erlotinib	Chemical	VariantAnnotation	associated		PD		PA130
P08684	CYP3A4	Gene	PA134687937	mianserin	Chemical	VipGene	associated			9187528	PA130
P08684	CYP3A4	Gene	PA151958574	posaconazole	Chemical	LabelAnnotation	associated				PA130
P08684	CYP3A4	Gene	PA153619853	dronedarone	Chemical	LabelAnnotation	associated				PA130
P08684	CYP3A4	Gene	PA154410481	prasugrel	Chemical	Literature,MultilinkAnnotation	associated			21828263	PA130
P08684	CYP3A4	Gene	PA161925594	tropisetron	Chemical	VipGene	associated			9187528	PA130
